pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.3444949767806313,higher_dog_poo_fines,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners.","Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.49455319434680317,higher_dog_poo_fines,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners.",The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.46000801555572013,higher_dog_poo_fines,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners.",No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
same_topic,0.3800276298271982,higher_dog_poo_fines,"Higher fines are therefore the right measure against negligent, lazy or simply thoughtless dog owners.",Increasing penalties is therefore the right way.
different_topic,0.37361688362924683,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,"Nevertheless, everybody should contribute to the funding of the public broadcasters in equal measure,"
different_topic,0.3120196136561307,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,Intelligence services must urgently be regulated more tightly by parliament;
different_topic,0.3067409378640792,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,The death penalty is a legal means that as such is not practicable in Germany.
different_topic,0.33523403970818777,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,That's why causing such obstacles must to be more urgently punished.
different_topic,0.4551957878801558,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,That's why a visit to the doctor and professional advice should remain mandatory.
different_topic,0.2657806142683952,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.
same_topic,0.4979553082410027,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,"
different_topic,0.3104677951854208,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,For dog dirt left on the pavement dog owners should by all means pay a bit more.
different_topic,0.2902006465813209,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,"A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power."
same_topic,0.8794034649344051,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,Health insurance companies should naturally cover alternative medical treatments.
different_topic,0.2822548568248749,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,"Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
different_topic,0.3035211145877838,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,"Well, I as an employee find it very practical to be able to shop at least on weekends."
different_topic,0.3851295672357082,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,It would therefore be wise to adjust the required effort for final theses accordingly.
different_topic,0.4252803524335226,health_insurance_cover_complementary_medicine,Health insurance companies should not cover treatment in complementary medicine,Rent prices should be limited by a cap when there's a change of tenant.
